Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201701;102,4839;2,5;NA;Patagonia
01.1;Alimentos;Grupos;201701;101,2508;1,3;NA;Pampeana
01.1;Alimentos;Grupos;201701;101,7363;1,7;NA;Noreste
01.1;Alimentos;Grupos;201701;100,952;1;NA;Noroeste
01.1;Alimentos;Grupos;201701;101,1509;1,2;NA;Cuyo
01.1;Alimentos;Grupos;201701;100,8016;0,8;NA;Patagonia
01.2;Bebidas no alcohólicas;Grupos;201701;101,9154;1,9;NA;Pampeana
01.2;Bebidas no alcohólicas;Grupos;201701;101,7;1,7;NA;Noreste
01.2;Bebidas no alcohólicas;Grupos;201701;101,5901;1,6;NA;Noroeste
01.2;Bebidas no alcohólicas;Grupos;201701;104,0648;4,1;NA;Cuyo
01.2;Bebidas no alcohólicas;Grupos;201701;102,2955;2,3;NA;Patagonia
02.1;Bebidas alcohólicas;Grupos;201701;102,71;2,7;NA;Pampeana
02.1;Bebidas alcohólicas;Grupos;201701;101,3837;1,4;NA;Noreste
02.1;Bebidas alcohólicas;Grupos;201701;103,0657;3,1;NA;Noroeste
02.1;Bebidas alcohólicas;Grupos;201701;103,3679;3,4;NA;Cuyo
02.1;Bebidas alcohólicas;Grupos;201701;102,9748;3;NA;Patagonia
02.2;Tabaco;Grupos;201701;100,0642;0,1;NA;Pampeana
02.2;Tabaco;Grupos;201701;100,0016;0;NA;Noreste
02.2;Tabaco;Grupos;201701;100,0016;0;NA;Noroeste
02.2;Tabaco;Grupos;201701;100,0045;0;NA;Cuyo
02.2;Tabaco;Grupos;201701;100,0028;0;NA;Patagonia
03.1;Prendas de vestir y materiales;Grupos;201701;99,6196;-0,4;NA;Pampeana
03.1;Prendas de vestir y materiales;Grupos;201701;100,6044;0,6;NA;Noreste
03.1;Prendas de vestir y materiales;Grupos;201701;99,987;0;NA;Noroeste
03.1;Prendas de vestir y materiales;Grupos;201701;99,3201;-0,7;NA;Cuyo
03.1;Prendas de vestir y materiales;Grupos;201701;100,4672;0,5;NA;Patagonia
03.2;Calzado;Grupos;201701;99,7276;-0,3;NA;Pampeana
03.2;Calzado;Grupos;201701;99,5825;-0,4;NA;Noreste
03.2;Calzado;Grupos;201701;101,5227;1,5;NA;Noroeste
03.2;Calzado;Grupos;201701;101,3966;1,4;NA;Cuyo
03.2;Calzado;Grupos;201701;101,9496;1,9;NA;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201701;101,6656;1,7;NA;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201701;104,8111;4,8;NA;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201701;102,1901;2,2;NA;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201701;103,797;3,8;NA;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201701;102,8171;2,8;NA;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;201701;102,0596;2,1;NA;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;201701;99,4922;-0,5;NA;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;201701;101,4549;1,5;NA;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;201701;100,0424;0;NA;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;201701;114,9269;14,9;NA;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;201701;101,0573;1,1;NA;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;201701;100,8856;0,9;NA;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;201701;100,6625;0,7;NA;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;201701;101,2687;1,3;NA;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;201701;101,2386;1,2;NA;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201701;103,5161;3,5;NA;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201701;103,6205;3,6;NA;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201701;103,5035;3,5;NA;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201701;103,8069;3,8;NA;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201701;105,0765;5,1;NA;Patagonia
07.1;Adquisición de vehículos;Grupos;201701;101,3627;1,4;NA;Pampeana
07.1;Adquisición de vehículos;Grupos;201701;101,4184;1,4;NA;Noreste
07.1;Adquisición de vehículos;Grupos;201701;101,507;1,5;NA;Noroeste
07.1;Adquisición de vehículos;Grupos;201701;101,3379;1,3;NA;Cuyo
07.1;Adquisición de vehículos;Grupos;201701;101,087;1,1;NA;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;201701;102,5025;2,5;NA;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;201701;99,7647;-0,2;NA;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;201701;103,0711;3,1;NA;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;201701;102,5936;2,6;NA;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;201701;103,8832;3,9;NA;Patagonia
07.3;Transporte público;Grupos;201701;103,8053;3,8;NA;Pampeana
07.3;Transporte público;Grupos;201701;100,2958;0,3;NA;Noreste
07.3;Transporte público;Grupos;201701;103,6108;3,6;NA;Noroeste
07.3;Transporte público;Grupos;201701;104,4175;4,4;NA;Cuyo
07.3;Transporte público;Grupos;201701;101,7793;1,8;NA;Patagonia
08.3;Servicios de telefonía e internet;Grupos;201701;102,1133;2,1;NA;Pampeana
08.3;Servicios de telefonía e internet;Grupos;201701;102,9493;2,9;NA;Noreste
08.3;Servicios de telefonía e internet;Grupos;201701;104,3165;4,3;NA;Noroeste
08.3;Servicios de telefonía e internet;Grupos;201701;102,785;2,8;NA;Cuyo
08.3;Servicios de telefonía e internet;Grupos;201701;101,5584;1,6;NA;Patagonia
09.4;Servicios recreativos y culturales;Grupos;201701;104,4378;4,4;NA;Pampeana
09.4;Servicios recreativos y culturales;Grupos;201701;105,1661;5,2;NA;Noreste
09.4;Servicios recreativos y culturales;Grupos;201701;105,4733;5,5;NA;Noroeste
09.4;Servicios recreativos y culturales;Grupos;201701;102,4171;2,4;NA;Cuyo
09.4;Servicios recreativos y culturales;Grupos;201701;102,4184;2,4;NA;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201701;102,3347;2,3;NA;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201701;102,0618;2,1;NA;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201701;102,5176;2,5;NA;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201701;102,17;2,2;NA;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201701;101,7276;1,7;NA;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;201701;102,465;2,5;NA;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;201701;103,8556;3,9;NA;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201701;102,0506;2,1;NA;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201701;100,8187;0,8;NA;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;201701;101,5711;1,6;NA;Patagonia
12.1;Cuidado personal;Grupos;201701;101,894;1,9;NA;Pampeana
12.1;Cuidado personal;Grupos;201701;101,9754;2;NA;Noreste
12.1;Cuidado personal;Grupos;201701;101,3387;1,3;NA;Noroeste
12.1;Cuidado personal;Grupos;201701;101,8622;1,9;NA;Cuyo
12.1;Cuidado personal;Grupos;201701;101,855;1,9;NA;Patagonia
01.1.1;Pan y cereales;Clase;201701;101,4273;1,4;NA;Pampeana
01.1.1;Pan y cereales;Clase;201701;101,7136;1,7;NA;Noreste
01.1.1;Pan y cereales;Clase;201701;98,8728;-1,1;NA;Noroeste
01.1.1;Pan y cereales;Clase;201701;101,6816;1,7;NA;Cuyo
01.1.1;Pan y cereales;Clase;201701;100,813;0,8;NA;Patagonia
01.1.2;Carnes y derivados;Clase;201701;99,6767;-0,3;NA;Pampeana
01.1.2;Carnes y derivados;Clase;201701;100,2153;0,2;NA;Noreste
01.1.2;Carnes y derivados;Clase;201701;100,0957;0,1;NA;Noroeste
01.1.2;Carnes y derivados;Clase;201701;100,1244;0,1;NA;Cuyo
01.1.2;Carnes y derivados;Clase;201701;100,3196;0,3;NA;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;201701;102,4307;2,4;NA;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;201701;102,9346;2,9;NA;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;201701;102,3191;2,3;NA;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;201701;102,0523;2,1;NA;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;201701;102,2292;2,2;NA;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;201701;102,4618;2,5;NA;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;201701;101,8631;1,9;NA;Noreste
01.1.5;Aceites, grasas y manteca;Clase;201701;105,3914;5,4;NA;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;201701;104,4466;4,4;NA;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;201701;103,9494;3,9;NA;Patagonia
01.1.6;Frutas;Clase;201701;103,2219;3,2;NA;Pampeana
01.1.6;Frutas;Clase;201701;103,6335;3,6;NA;Noreste
01.1.6;Frutas;Clase;201701;103,0886;3,1;NA;Noroeste
01.1.6;Frutas;Clase;201701;102,9104;2,9;NA;Cuyo
01.1.6;Frutas;Clase;201701;101,9182;1,9;NA;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;201701;102,9241;2,9;NA;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;201701;104,9004;4,9;NA;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;201701;103,5354;3,5;NA;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;201701;100,4237;0,4;NA;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;201701;98,1089;-1,9;NA;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201701;101,6897;1,7;NA;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201701;102,7023;2,7;NA;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201701;103,2973;3,3;NA;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201701;102,6788;2,7;NA;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201701;103,3863;3,4;NA;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;201701;102,7804;2,8;NA;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;201701;101,5488;1,5;NA;Noreste
01.2.1;Café, té, yerba y cacao;Clase;201701;101,2316;1,2;NA;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;201701;103,0007;3;NA;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;201701;103,1515;3,2;NA;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201701;101,5752;1,6;NA;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201701;101,7519;1,8;NA;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201701;101,6513;1,7;NA;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201701;104,3737;4,4;NA;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201701;101,9938;2;NA;Patagonia
04.1.1;Alquiler de la vivienda;Clase;201701;102,186;2,2;NA;Pampeana
04.1.1;Alquiler de la vivienda;Clase;201701;105,4276;5,4;NA;Noreste
04.1.1;Alquiler de la vivienda;Clase;201701;102,6262;2,6;NA;Noroeste
04.1.1;Alquiler de la vivienda;Clase;201701;104,0926;4,1;NA;Cuyo
04.1.1;Alquiler de la vivienda;Clase;201701;102,9396;2,9;NA;Patagonia
06.4.1;Gastos de prepagas;Clase;201701;102,0475;2;NA;Pampeana
06.4.1;Gastos de prepagas;Clase;201701;101,3112;1,3;NA;Noreste
06.4.1;Gastos de prepagas;Clase;201701;100,6347;0,6;NA;Noroeste
06.4.1;Gastos de prepagas;Clase;201701;99,8932;-0,1;NA;Cuyo
06.4.1;Gastos de prepagas;Clase;201701;101,2825;1,3;NA;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201701;102,6366;2,6;NA;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201701;99,509;-0,5;NA;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201701;103,364;3,4;NA;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201701;102,8179;2,8;NA;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201701;104,4497;4,4;NA;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;201701;101,313;1,3;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201701;101,3069;1,3;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201701;100,5008;0,5;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201701;97,8719;-2,1;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201701;99,9812;0;NA;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201701;100,8651;0,9;NA;GBA
06;Salud;Nivel general y divisiones COICOP;201701;101,3559;1,4;NA;GBA
07;Transporte;Nivel general y divisiones COICOP;201701;101,7583;1,8;NA;GBA
08;Comunicación;Nivel general y divisiones COICOP;201701;103,8174;3,8;NA;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;201701;103,243;3,2;NA;GBA
10;Educación;Nivel general y divisiones COICOP;201701;100,4869;0,5;NA;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201701;103,2868;3,3;NA;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201701;102,117;2,1;NA;GBA
01.1;Alimentos;Grupos;201701;101,2848;1,3;NA;GBA
01.2;Bebidas no alcohólicas;Grupos;201701;101,4518;1,5;NA;GBA
02.1;Bebidas alcohólicas;Grupos;201701;101,152;1,2;NA;GBA
02.2;Tabaco;Grupos;201701;100,0013;0;NA;GBA
03.1;Prendas de vestir y materiales;Grupos;201701;97,3044;-2,7;NA;GBA
03.2;Calzado;Grupos;201701;99,5435;-0,5;NA;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201701;99,252;-0,7;NA;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;201701;103,447;3,4;NA;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;201701;99,9653;0;NA;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;201701;100,6718;0,7;NA;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201701;102,0863;2,1;NA;GBA
07.1;Adquisición de vehículos;Grupos;201701;102,7677;2,8;NA;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;201701;102,1809;2,2;NA;GBA
07.3;Transporte público;Grupos;201701;100,6017;0,6;NA;GBA
08.3;Servicios de telefonía e internet;Grupos;201701;103,8511;3,9;NA;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;201701;101,4745;1,5;NA;GBA
09.4;Servicios recreativos y culturales;Grupos;201701;103,9842;4;NA;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201701;102,3552;2,4;NA;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;201701;102,273;2,3;NA;GBA
12.1;Cuidado personal;Grupos;201701;101,4831;1,5;NA;GBA
01.1.1;Pan y cereales;Clase;201701;101,5263;1,5;NA;GBA
01.1.2;Carnes y derivados;Clase;201701;98,9006;-1,1;NA;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;201701;102,1541;2,2;NA;GBA
01.1.5;Aceites, grasas y manteca;Clase;201701;101,683;1,7;NA;GBA
01.1.6;Frutas;Clase;201701;103,5925;3,6;NA;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;201701;104,6613;4,7;NA;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201701;101,9364;1,9;NA;GBA
01.2.1;Café, té, yerba y cacao;Clase;201701;101,4362;1,4;NA;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201701;101,4562;1,5;NA;GBA
04.1.1;Alquiler de la vivienda;Clase;201701;102,0834;2,1;NA;GBA
06.4.1;Gastos de prepagas;Clase;201701;100;0;NA;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201701;102,5154;2,5;NA;GBA
0;Nivel general;Nivel general y divisiones COICOP;201702;103,5312;1,7;NA;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;201702;103,4617;1,8;NA;Noreste
0;Nivel general;Nivel general y divisiones COICOP;201702;103,7115;2,1;NA;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;201702;103,2652;1,5;NA;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;201702;104,2827;1,7;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201702;103,0905;1,7;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201702;103,3712;1,6;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201702;103,8789;2,8;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201702;103,2726;1,8;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201702;102,2499;1,3;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201702;105,2329;3,9;NA;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201702;104,2784;3,5;NA;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201702;105,4591;4,1;NA;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201702;103,6784;2,3;NA;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201702;105,356;4,1;NA;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201702;99,9319;0,3;NA;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201702;100,4291;0,1;NA;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201702;100,4131;-0,1;NA;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201702;97,6569;-2,2;NA;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201702;102,3756;1,4;NA;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201702;104,5783;2,3;NA;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201702;103,9854;2,6;NA;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201702;107,6923;6;NA;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201702;106,7382;3,7;NA;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201702;112,0198;1,5;NA;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201702;101,5404;0,7;NA;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201702;101,7747;0,4;NA;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201702;100,6545;0,2;NA;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201702;101,4084;0,2;NA;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201702;101,2819;0,2;NA;Patagonia
06;Salud;Nivel general y divisiones COICOP;201702;105,4773;2,3;NA;Pampeana
06;Salud;Nivel general y divisiones COICOP;201702;105,2343;2,6;NA;Noreste
06;Salud;Nivel general y divisiones COICOP;201702;104,0851;1,3;NA;Noroeste
06;Salud;Nivel general y divisiones COICOP;201702;105,4921;2,3;NA;Cuyo
06;Salud;Nivel general y divisiones COICOP;201702;107,0073;2,2;NA;Patagonia
07;Transporte;Nivel general y divisiones COICOP;201702;104,4485;2;NA;Pampeana
07;Transporte;Nivel general y divisiones COICOP;201702;101,2812;0,9;NA;Noreste
07;Transporte;Nivel general y divisiones COICOP;201702;105,5673;2,6;NA;Noroeste
07;Transporte;Nivel general y divisiones COICOP;201702;105,0294;2,3;NA;Cuyo
07;Transporte;Nivel general y divisiones COICOP;201702;104,4111;1,9;NA;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;201702;106,7706;4,6;NA;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;201702;107,0976;4,3;NA;Noreste
08;Comunicación;Nivel general y divisiones COICOP;201702;107,0784;2,9;NA;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;201702;105,0927;2,2;NA;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;201702;105,7368;4;NA;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;104,5173;0,9;NA;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;105,6846;2;NA;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;103,4842;0,1;NA;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;103,0695;1,6;NA;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;102,5319;1,6;NA;Patagonia
10;Educación;Nivel general y divisiones COICOP;201702;102,0178;1,6;NA;Pampeana
